site,date,REG,DOY,WY,DOWY,M_DAY,lev_avg,lev_CV,temp_avg,temp_min,temp_max,temp_CV,lev_7_avg,temp_7_avg,temp_7_max,temp_7_min,temp_30_max,temp_30_min,days_no_ppt,obs_strt,missData,totalEM,Q_cfs,Q_CV,Q_min,Q_max,Q_7_cfs,Q_7_CV,len_km,EM_per_km,OVIPOSITION
NFA,2012-03-06,U,66,2012,158,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.3125,4.451134956199996,435,502,380.4553571428568,6.653816285554763,0.57,NA,0
NFA,2012-03-07,U,67,2012,159,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.1458333333333,7.387975222544242,407.5,510.5,413.8660714285711,5.012668418021437,0.57,NA,0
NFA,2012-03-08,U,68,2012,160,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.3854166666667,3.92062502067762,360.75,407.5,415.29017857142827,4.96789060488671,0.57,NA,0
NFA,2012-03-09,U,69,2012,161,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.59375,3.2648058836002214,330,364.25,398.28422619047586,4.700112703169168,0.57,NA,0
NFA,2012-03-10,U,70,2012,162,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.03125,3.8789788493509803,366,417,398.07886904761875,4.628585413183345,0.57,NA,0
NFA,2012-03-11,U,71,2012,163,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.6354166666667,2.3683940386554596,404,433,406.39136904761875,4.4010418783912035,0.57,NA,0
NFA,2012-03-12,U,72,2012,164,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.3333333333333,1.1105767408305605,421,437,409.7767857142854,3.768927244551301,0.57,NA,0
NFA,2012-03-13,U,73,2012,165,13,1.3650708333333335,8.574606603871624,7.370208333333333,7.26,7.465,0.9218778059599655,1.233520238095238,19.106651785714288,22.024791666666665,7.370208333333333,22.024791666666665,7.370208333333333,0,NA,NA,NA,415.8958333333333,4.976032132898635,396,483.25,403.7172619047616,3.84391255550825,0.57,NA,0
NFA,2012-03-14,U,74,2012,166,14,2.1842041666666665,15.038224305388436,7.297291666666666,7.18,7.4125,1.0047768214000057,1.3697308035714284,17.336994047619047,22.024791666666665,7.297291666666666,22.024791666666665,7.297291666666666,0,NA,NA,NA,1794.6875,68.91735666052149,506.25,4172.5,593.5089285714283,12.633824189505,0.57,NA,0
NFA,2012-03-15,U,75,2012,167,15,2.81285625,8.282037062500223,7.057604166666667,6.8425,7.2725,1.7683488261979459,1.5963391369047617,15.410282738095237,22.024791666666665,7.057604166666667,22.024791666666665,7.057604166666667,0,NA,NA,NA,3909.8958333333335,8.010445307222025,3542.5,4595,1098.581845238095,13.218084230439915,0.57,NA,0
NFA,2012-03-16,U,76,2012,168,16,4.0171447916666665,12.055894630773123,6.810833333333333,6.4775,7.1625,2.715434016235445,1.995201488095238,13.315282738095236,22.024791666666665,6.810833333333333,22.024791666666665,6.810833333333333,0,NA,NA,NA,7462.291666666667,34.7670131095592,4730,12250,2115.395833333333,17.718399548434054,0.57,NA,0
NFA,2012-03-17,U,77,2012,169,17,3.4072625,15.99936614616086,6.2551041666666665,5.72,6.705,5.7341366236551305,2.307319494047619,11.093720238095239,22.024791666666665,6.2551041666666665,22.024791666666665,6.2551041666666665,0,NA,NA,NA,12611.25,30.88506874955428,6645,18475,3862.8556547619046,21.57641239132024,0.57,NA,0
NFA,2012-03-18,U,78,2012,170,18,2.5002302083333334,4.9509521558523195,5.689375,5.1675,6.3675,5.935120340074118,2.4936431547619047,8.760089285714285,20.840208333333333,5.689375,22.024791666666665,5.689375,0,NA,NA,NA,4533.75,20.79930360611795,3347.5,6372.5,4451.157738095238,24.20939947238631,0.57,NA,0
NFA,2012-03-19,U,79,2012,171,19,2.1640572916666665,3.5417268801752444,5.58875,4.9525,6.1875,9.408659747247745,2.6358322916666665,6.581309523809524,7.370208333333333,5.58875,22.024791666666665,5.58875,0,NA,NA,NA,2814.375,10.803491965689268,2357.5,3290,4791.735119047619,25.594101647366127,0.57,NA,0
NFA,2012-03-20,U,80,2012,172,20,1.9583145833333333,2.1623319405397567,6.677604166666667,5.9825,7.435,9.274039260250525,2.7205813988095238,6.482366071428571,7.297291666666666,5.58875,22.024791666666665,5.58875,1,NA,NA,NA,2067.5,7.927584420396481,1812.5,2327.5,5027.678571428572,26.01575197415153,0.57,NA,0
NFA,2012-03-21,U,81,2012,173,21,1.9874,2.477040570099085,7.856979166666667,7.0125,8.6175,8.480304039344976,2.6924665178571425,6.562321428571429,7.856979166666667,5.58875,22.024791666666665,5.58875,2,NA,NA,NA,1758.6458333333333,0.873267186958186,1735,1792.5,5022.5297619047615,16.29516776364249,0.57,NA,0
NFA,2012-03-22,U,82,2012,174,22,2.1439864583333335,1.3535659306431342,8.172291666666666,7.9425,8.6475,2.783949119873401,2.5969136904761903,6.7215625,8.172291666666666,5.58875,22.024791666666665,5.58875,0,NA,NA,NA,1945.8333333333333,7.508110321506116,1755,2105,4741.949404761904,16.22340562282593,0.57,NA,0
NFA,2012-03-23,U,83,2012,175,23,2.0850010416666667,4.469824785957545,7.409791666666667,6.8175,8.0325,4.68825662637766,2.3208931547619045,6.807127976190476,8.172291666666666,5.58875,22.024791666666665,5.58875,0,NA,NA,NA,2019.1666666666667,3.127717365139746,1905,2120,3964.360119047619,11.703506230766008,0.57,NA,0
NFA,2012-03-24,U,84,2012,176,24,1.884603125,2.686535390561841,7.4132291666666665,7.115,7.6675,2.404547825420634,2.1033703869047615,6.972574404761906,8.172291666666666,5.58875,22.024791666666665,5.58875,1,NA,NA,NA,1681.5625,5.851848574563956,1535,1870,2402.9761904761904,8.127331920053106,0.57,NA,0
NFA,2012-03-25,U,85,2012,177,25,1.7847125,1.53239390573171,7.4890625,7.2425,7.7325,1.8843089352266058,2.001153571428571,7.229672619047619,8.172291666666666,5.58875,22.024791666666665,5.58875,0,NA,NA,NA,1431.7708333333333,2.6949553759365643,1375,1515,1959.8363095238092,5.540996458598621,0.57,NA,0
NFA,2012-03-26,U,86,2012,178,26,1.698,1.6072950240958614,7.265520833333333,6.9725,7.52,2.2512614208385315,1.9345739583333332,7.46921130952381,8.172291666666666,6.677604166666667,22.024791666666665,5.58875,0,NA,NA,NA,1271.25,4.447568366668186,1177.5,1372.5,1739.3898809523805,4.6330073730241805,0.57,NA,0
NFA,2012-03-27,U,87,2012,179,27,1.6407729166666667,1.1766098548783783,7.219270833333334,6.87,7.4625,2.7294936667691623,1.889210863095238,7.546592261904762,8.172291666666666,7.219270833333334,22.024791666666665,5.58875,0,NA,NA,NA,1105.9375,3.7959582168607184,1042.5,1175,1602.0238095238092,4.0427750582333575,0.57,NA,0
NFA,2012-03-28,U,88,2012,180,28,1.9060479166666666,6.832426995183403,7.647291666666667,7.3275,8.135,4.162341819674552,1.8775891369047617,7.516636904761905,8.172291666666666,7.219270833333334,22.024791666666665,5.58875,0,NA,NA,NA,1311.0416666666667,17.188704254350533,1052.5,1805,1538.0803571428569,6.37355178214655,0.57,NA,0
NFA,2012-03-29,U,89,2012,181,29,1.8809885416666667,2.5954205394499583,8.091458333333334,7.5125,8.54,5.216596591884774,1.8400180059523807,7.505089285714286,8.091458333333334,7.219270833333334,22.024791666666665,5.58875,1,NA,NA,NA,1880,6.597977711280938,1675,2045,1528.6755952380952,6.243532837828667,0.57,NA,0
NFA,2012-03-30,U,90,2012,182,30,1.905890625,2.505791423871875,9.1175,8.38,9.9925,6.897283471989458,1.8144308035714283,7.74904761904762,9.1175,7.219270833333334,22.024791666666665,5.58875,0,NA,NA,NA,1594.1666666666667,1.485344060151986,1555,1652.5,1467.9613095238094,6.008908079973273,0.57,NA,0
NFA,2012-03-31,U,91,2012,183,31,2.2431916666666667,6.448521596732642,8.216666666666667,5.7425,9.5725,14.84525313110955,1.8656577380952382,7.863824404761905,9.1175,7.219270833333334,22.024791666666665,5.58875,0,NA,NA,NA,1833.8541666666667,9.494354994686024,1625,2222.5,1489.7172619047617,6.529266139990711,0.57,NA,0
NFA,2012-04-01,U,92,2012,184,1,2.204703125,3.2985138586392977,6.1805208333333335,5.09,7.17,14.312612227989797,1.9256563988095237,7.676889880952381,9.1175,6.1805208333333335,22.024791666666665,5.58875,0,NA,NA,NA,2762.7083333333335,6.989197951043791,2362.5,3027.5,1679.8511904761904,7.142729365006029,0.57,NA,0
NFA,2012-04-02,U,93,2012,185,2,2.0134510416666664,2.5430084361111525,7.4158333333333335,6.2475,8.43,11.67744421098817,1.9707208333333333,7.698363095238095,9.1175,6.1805208333333335,22.024791666666665,5.58875,0,NA,NA,NA,2260.2083333333335,6.728488103343597,1990,2452.5,1821.1309523809523,7.468575041673946,0.57,NA,0
NFA,2012-04-03,U,94,2012,186,3,1.94545,1.657295409185037,8.525833333333333,7.58,9.3075,7.807439377964553,2.014246130952381,7.885014880952381,9.1175,6.1805208333333335,22.024791666666665,5.58875,0,NA,NA,NA,1865.3125,2.766631874579977,1755,1965,1929.6130952380952,7.321528421348125,0.57,NA,0
NFA,2012-04-04,U,95,2012,187,4,2.0657614583333332,3.1413912254833485,8.341145833333334,7.365,9.2075,6.345111494452624,2.037062351190476,7.984136904761905,9.1175,6.1805208333333335,22.024791666666665,5.58875,0,NA,NA,NA,1924.5833333333333,10.080426087494688,1695,2197.5,2017.2619047619046,6.306060111797289,0.57,NA,0
NFA,2012-04-05,U,96,2012,188,5,1.8908166666666666,2.1443929374211086,6.771979166666667,6.0625,7.6725,6.857644636232223,2.038466369047619,7.795639880952381,9.1175,6.1805208333333335,22.024791666666665,5.58875,1,NA,NA,NA,1811.9791666666667,6.256814361055257,1650,2027.5,2007.544642857143,6.257322490336478,0.57,NA,0
NFA,2012-04-06,U,97,2012,189,6,1.7675260416666667,1.889466969125736,6.416979166666667,5.2025,7.5125,12.546042818628818,2.0187,7.409851190476191,8.525833333333333,6.1805208333333335,22.024791666666665,5.58875,2,NA,NA,NA,1527.1875,4.671787169377688,1410,1645,1997.9761904761904,6.712528648797293,0.57,NA,0
NFA,2012-04-07,U,98,2012,190,7,1.688878125,1.1658264987016813,7.266875,6.1875,8.2425,10.633215827361953,1.939512351190476,7.274166666666667,8.525833333333333,6.1805208333333335,22.024791666666665,5.58875,0,NA,NA,NA,1339.2708333333333,3.175267733221886,1270,1400,1927.3214285714287,5.809801897159559,0.57,NA,0
NFA,2012-04-08,U,99,2012,191,8,1.656959375,0.6620275459076833,8.294791666666667,7.1725,9.3225,9.399777239162123,1.861263244047619,7.576205357142858,8.525833333333333,6.416979166666667,22.024791666666665,5.58875,1,NA,NA,NA,1214.2708333333333,1.7902146850088425,1180,1262.5,1706.1160714285713,5.067090002011709,0.57,NA,0
NFA,2012-04-09,U,100,2012,192,9,1.6763604166666666,1.0849536268734836,9.168020833333333,8.3725,9.985,6.2804443862665416,1.81310744047619,7.826517857142858,9.168020833333333,6.416979166666667,22.024791666666665,5.58875,2,NA,NA,NA,1174.5833333333333,2.863603261136325,1125,1220,1551.0267857142858,4.514963595982098,0.57,NA,0
NFA,2012-04-10,U,101,2012,193,10,1.706378125,1.819394986252666,9.133958333333334,8.69,9.49,2.734978483405172,1.7789543154761902,7.913392857142858,9.168020833333333,6.416979166666667,20.840208333333333,5.58875,3,NA,NA,NA,1202.1875,4.1442814722229135,1130,1270,1456.294642857143,4.711770681359661,0.57,NA,0
NFA,2012-04-11,U,102,2012,194,11,1.7438145833333334,1.148346232092208,8.506458333333333,7.63,9.1375,5.308749037824787,1.7329619047619045,7.937008928571429,9.168020833333333,6.416979166666667,9.168020833333333,5.58875,0,NA,NA,NA,1233.2291666666667,4.933646370477534,1160,1345,1357.5297619047617,3.976516436071496,0.57,NA,0
NFA,2012-04-12,U,103,2012,195,12,1.7810083333333333,2.866675180565388,7.029166666666667,6.4925,7.5575,3.657961575406099,1.7172749999999997,7.973750000000001,9.168020833333333,6.416979166666667,9.168020833333333,5.58875,0,NA,NA,NA,1428.75,7.13512362181351,1345,1650,1302.782738095238,4.10198918760839,0.57,NA,0
NFA,2012-04-13,U,104,2012,196,13,2.0740729166666667,2.909477906449124,6.7515625,6.2425,7.42,6.901076151481661,1.7610674107142856,8.02154761904762,9.168020833333333,6.7515625,9.168020833333333,5.58875,0,NA,NA,NA,2632.1875,32.916937402586015,1640,3847.5,1460.639880952381,8.137010649495293,0.57,NA,0
NFA,2012-04-14,U,105,2012,197,14,1.86858125,3.124010128614371,7.768125,6.73,8.865,11.263356718613382,1.7867392857142854,8.093154761904762,9.168020833333333,6.7515625,9.168020833333333,5.58875,0,NA,NA,NA,2730.1041666666665,15.887112342884828,2095,3472.5,1659.330357142857,9.952988450875713,0.57,NA,0
NFA,2012-04-15,U,106,2012,198,15,1.7720541666666667,1.4602313967644627,8.887395833333333,7.585,10.1875,10.574982460024438,1.8031813988095238,8.1778125,9.168020833333333,6.7515625,9.168020833333333,5.58875,0,NA,NA,NA,1847.0833333333333,6.267936896575035,1665,2062.5,1749.732142857143,10.592663052528026,0.57,NA,0
NFA,2012-04-16,U,107,2012,199,16,1.8063958333333334,1.434327750851107,9.572916666666666,8.4725,10.4925,7.676063191666638,1.8217578869047617,8.235654761904762,9.572916666666666,6.7515625,9.572916666666666,5.58875,1,NA,NA,NA,1623.8541666666667,1.5056925251191826,1590,1657.5,1813.9136904761904,10.398675804525578,0.57,NA,0
NFA,2012-04-17,U,108,2012,200,17,1.9113697916666668,2.4502359734092813,9.6146875,8.49,10.31,6.721314284060375,1.8510424107142855,8.304330357142858,9.6146875,6.7515625,9.6146875,5.58875,2,NA,NA,NA,1656.6666666666667,5.580870032960401,1540,1775,1878.8392857142858,10.60390274177379,0.57,NA,0
NFA,2012-04-18,U,109,2012,201,18,2.0947416666666667,2.1495807817631585,9.814791666666666,9.15,10.21,3.635899119770553,1.901174851190476,8.49123511904762,9.814791666666666,6.7515625,9.814791666666666,6.1805208333333335,3,NA,NA,NA,1852.0833333333333,10.242617219998278,1615,2070,1967.2470238095236,11.362327148848182,0.57,NA,0
NFA,2012-04-19,U,110,2012,202,19,2.1412645833333332,4.513333225429607,10.015520833333333,8.655,11.145,9.232787530410716,1.9526400297619044,8.917857142857143,10.015520833333333,6.7515625,10.015520833333333,6.1805208333333335,4,NA,NA,NA,2023.6458333333333,5.329215184262554,1877.5,2190,2052.2321428571427,11.104340229198046,0.57,NA,0
NFA,2012-04-20,U,111,2012,203,20,2.381475,5.908210528383814,10.628645833333334,9.1025,11.72,8.574017156188114,1.996554613095238,9.47172619047619,10.628645833333334,7.768125,10.628645833333334,6.1805208333333335,5,NA,NA,NA,2258.4375,12.917546024783757,1850,2610,1998.8392857142858,8.247284318083437,0.57,NA,0
NFA,2012-04-21,U,112,2012,204,21,2.50033125,6.125473590398168,10.253958333333333,8.605,11.5025,10.117035908995618,2.086804613095238,9.826845238095236,10.628645833333334,8.887395833333333,10.628645833333334,6.1805208333333335,6,NA,NA,NA,2820.8333333333335,13.816921837105834,2270,3390,2011.8005952380952,7.951542817257867,0.57,NA,0
NFA,2012-04-22,U,113,2012,205,22,2.5402875,6.293858768026759,10.245416666666667,8.6375,11.58,10.189989460157296,2.196552232142857,10.020848214285715,10.628645833333334,9.572916666666666,10.628645833333334,6.1805208333333335,0,NA,NA,NA,2939.4791666666665,12.596154914287558,2427.5,3505,2167.8571428571427,8.85557396264537,0.57,NA,0
NFA,2012-04-23,U,114,2012,206,23,2.579840625,6.207981123187289,10.205833333333333,8.6125,11.5425,10.420574553422203,2.307044345238095,10.11126488095238,10.628645833333334,9.6146875,10.628645833333334,6.1805208333333335,1,NA,NA,NA,3041.1458333333335,13.363533930946085,2507.5,3712.5,2370.327380952381,10.549551306334928,0.57,NA,0
NFA,2012-04-24,U,115,2012,207,24,2.4984239583333334,6.292239063568086,10.054895833333333,8.475,11.425,10.35698735110274,2.3909092261904763,10.174151785714287,10.628645833333334,9.814791666666666,10.628645833333334,6.1805208333333335,2,NA,NA,NA,3023.2291666666665,12.933798691262524,2575,3697.5,2565.5505952380954,11.599969686092374,0.57,NA,0
NFA,2012-04-25,U,116,2012,208,25,2.413438541666667,4.75166812222044,9.3571875,8.7525,11.12,6.756372211320347,2.4364373511904764,10.108779761904762,10.628645833333334,9.3571875,10.628645833333334,6.1805208333333335,0,NA,NA,NA,2793.9583333333335,10.61035928418354,2397.5,3270,2700.104166666667,11.652504266690269,0.57,NA,0
NFA,2012-04-26,U,117,2012,209,26,3.456892708333333,14.832968392363915,8.0321875,7.1775,9.48,10.80456835397452,2.6243842261904757,9.825446428571428,10.628645833333334,8.0321875,10.628645833333334,6.1805208333333335,0,NA,NA,NA,4413.229166666667,59.044572154660145,2385,8850,3041.473214285714,19.32612669103278,0.57,NA,0
NFA,2012-04-27,U,118,2012,210,27,2.65699375,7.731226178295773,7.7292708333333335,6.4725,9.4225,13.863197447777827,2.6637440476190477,9.411249999999999,10.253958333333333,7.7292708333333335,10.628645833333334,6.1805208333333335,0,NA,NA,NA,5206.666666666667,32.93275676021716,3232.5,8605,3462.6488095238096,22.18544251038041,0.57,NA,0
NFA,2012-04-28,U,119,2012,211,28,2.3204614583333334,2.754079453881384,9.5315625,8.2025,10.735,9.505433846084484,2.638048363095238,9.308050595238095,10.245416666666667,7.7292708333333335,10.628645833333334,6.1805208333333335,1,NA,NA,NA,2731.1458333333335,7.750944749029495,2382.5,3167.5,3449.8363095238096,21.318874354940935,0.57,NA,0
NFA,2012-04-29,U,120,2012,212,29,2.2596708333333333,3.345885149657623,10.360520833333334,9.0975,11.225,7.080993581659524,2.5979602678571427,9.324494047619046,10.360520833333334,7.7292708333333335,10.628645833333334,6.1805208333333335,2,NA,NA,NA,2329.2708333333335,4.0464103992267715,2190,2482.5,3362.663690476191,20.09748228136082,0.57,NA,0
NFA,2012-04-30,U,121,2012,213,30,2.267609375,4.273763827422408,11.03375,9.8725,11.77,6.221122189352925,2.5533558035714283,9.442767857142856,11.03375,7.7292708333333335,11.03375,6.1805208333333335,3,NA,NA,NA,2216.3541666666665,6.237095708622328,2022.5,2425,3244.8363095238096,19.079419678171714,0.57,NA,0
NFA,2012-05-01,U,122,2012,214,1,2.324679166666667,3.82801308964901,10.868854166666667,9.8475,11.6175,5.083936516431129,2.5285351190476186,9.559047619047618,11.03375,7.7292708333333335,11.03375,6.416979166666667,4,NA,NA,NA,2362.6041666666665,10.794594666598567,1992.5,2680,3150.4613095238096,18.77381910321972,0.57,NA,0
NFA,2012-05-02,U,123,2012,215,2,2.138569791666667,5.440076994978972,9.9221875,8.9475,10.94,5.430667409337383,2.4892681547619047,9.639761904761906,11.03375,7.7292708333333335,11.03375,6.416979166666667,5,NA,NA,NA,2193.2291666666665,5.929761020825057,1940,2390,3064.6428571428573,18.10516220845422,0.57,NA,0
NFA,2012-05-03,U,124,2012,216,3,1.9913625,3.2845289116544842,9.536354166666667,9.2575,10.0875,2.803067624228659,2.2799066964285712,9.854642857142858,11.03375,7.7292708333333335,11.03375,6.416979166666667,0,NA,NA,NA,1784.0625,2.935841675538967,1697.5,1905,2689.0476190476193,10.089629282865483,0.57,NA,0
NFA,2012-05-04,U,125,2012,217,4,1.8606520833333333,1.783759243190824,10.041458333333333,9.1125,11.1025,8.35439003836724,2.166143601190476,10.184955357142856,11.03375,9.5315625,11.03375,6.416979166666667,0,NA,NA,NA,1551.6666666666667,3.7598654732619963,1465,1677.5,2166.904761904762,5.92207338472903,0.57,NA,0
NFA,2012-05-05,U,126,2012,218,5,1.8379041666666667,3.0666258152498975,10.0990625,8.85,11.0275,7.137463973948464,2.097206845238095,10.266026785714287,11.03375,9.536354166666667,11.03375,6.416979166666667,1,NA,NA,NA,1459.375,3.083615221345679,1390,1527.5,1985.2232142857142,5.255312023631341,0.57,NA,0
NFA,2012-05-06,U,127,2012,219,6,1.759253125,2.772303114574597,10.578020833333333,9.2775,11.795,8.040457344068152,2.025718601190476,10.297098214285715,11.03375,9.536354166666667,11.03375,6.7515625,0,NA,NA,NA,1384.2708333333333,2.3368962523825227,1325,1445,1850.2232142857142,5.011095716939307,0.57,NA,0
NFA,2012-05-07,U,128,2012,220,7,1.7385927083333332,2.2598017338453693,11.116354166666667,9.735,12.38,8.259410083228326,1.9501447916666665,10.30889880952381,11.116354166666667,9.536354166666667,11.116354166666667,6.7515625,1,NA,NA,NA,1288.6458333333333,3.165101935613593,1220,1345,1717.6934523809525,4.572239463652344,0.57,NA,0
NFA,2012-05-08,U,129,2012,221,8,1.7410479166666666,2.825896970227217,11.527395833333333,10.3875,12.4925,5.901896641043158,1.8667688988095237,10.402976190476192,11.527395833333333,9.536354166666667,11.527395833333333,6.7515625,2,NA,NA,NA,1265.9375,5.12951674678489,1170,1365,1561.0267857142858,3.762942617964676,0.57,NA,0
NFA,2012-05-09,U,130,2012,222,9,1.7703708333333334,2.988385438236978,12.241875,11.0425,13.45,6.857007781185324,1.8141690476190475,10.73436011904762,12.241875,9.536354166666667,12.241875,6.7515625,3,NA,NA,NA,1275.7291666666667,6.603066083960655,1160,1390,1429.955357142857,3.8591290555554756,0.57,NA,0
NFA,2012-05-10,U,131,2012,223,10,1.8082760416666666,4.28970793502243,12.36375,11.2925,13.2925,5.051128804132208,1.7880138392857141,11.13827380952381,12.36375,10.041458333333333,12.36375,6.7515625,4,NA,NA,NA,1339.8958333333333,8.670568628177291,1180,1512.5,1366.5029761904764,4.678375763075237,0.57,NA,0
NFA,2012-05-11,U,132,2012,224,11,1.7606541666666666,4.054901485141062,12.2875,11.2225,13.3225,5.411368846694003,1.7737284226190475,11.459136904761905,12.36375,10.0990625,12.36375,6.7515625,5,NA,NA,NA,1285.2083333333333,5.440215803541225,1177.5,1387.5,1328.4375,4.918425810257984,0.57,NA,0
NFA,2012-05-12,U,133,2012,225,12,1.7268166666666667,3.038501636927004,12.686145833333333,11.3875,13.9975,6.965686559889,1.7578587797619047,11.828720238095238,12.686145833333333,10.578020833333333,12.686145833333333,6.7515625,6,NA,NA,NA,1203.2291666666667,4.958073524893235,1107.5,1282.5,1291.8452380952383,5.186205567907635,0.57,NA,0
NFA,2012-05-13,U,134,2012,226,13,1.7580239583333332,3.040563480152808,13.207604166666666,12.065,14.1625,5.5440528309412445,1.7576831845238094,12.204374999999999,13.207604166666666,11.116354166666667,13.207604166666666,7.7292708333333335,7,NA,NA,NA,1204.5833333333333,7.610206396240747,1070,1340,1266.1755952380954,5.939535588458809,0.57,NA,0
