STA_ID,Station_Name,Elevation,Latitude,Longitude,Nearby_City,HydroID,BasinID,Owner,Maintenance,Operator,MapID,CollectID,County,Basin,Agency,HydroArea,Sensors
FDC,FORESTDALE CREEK,8017,38.6824,-119.9597,CARSON PASS,8,10701, , ,54,19,0,ALPINE,CARSON R,Natural Resources Conservation Service,NORTH LAHONTAN,"2,3,4,18,82"
FDD,FIDDLETOWN,2160,38.533,-120.7,JACKSON,6,8201, , ,40,18,0,AMADOR,COSUMNES R,National Weather Service,SAN JOAQUIN RIVER,2
FDL,FIDDLETOWN,2160,38.533,-120.7,JACKSON,6,8201, , ,50,18,0,AMADOR,COSUMNES R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,45"
FDM,FRED MEADOW,6950,37.023,-119.08,,7,9401, , ,61,25,0,FRESNO,KINGS R,Pacific Gas and Electric Company,TULARE LAKE,"3,18,82"
FEM,FEATHER RIVER MEADOW,5400,40.355,-121.422,,5,7301, , ,62,9,0,LASSEN,FEATHER R,Pacific Gas and Electric Company,SACRAMENTO RIVER,"3,18,82"
FEN,FENCE MEADOW,5048,36.961,-119.175,SANGER,6,9401, , ,44,31,0,FRESNO,KINGS R,US Forest Service,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,30,31,32,45,77,78"
FER,EEL RIVER AT FERNBRIDGE,20,40.617,-124.2,FERNBRIDGE,1,1201,700,999,5,6,0,HUMBOLDT,EEL R,USGS and DWR,NORTH COAST,"1,14,20,169"
FFB,SAN JOAQUIN R AT FREMONT FORD BRIDGE,65,37.30994034,-120.9310379,GUSTINE,6,9001, , ,58,24,0,MERCED,SAN JOAQUIN R,US Geological Survey,SAN JOAQUIN RIVER,"1,14,20,25,41,100"
FGC,FRIANT GOVERNMENT CAMP,410,36.983,-119.717,FRIANT,6,9001, , ,40,31,0,FRESNO,SAN JOAQUIN R,National Weather Service,SAN JOAQUIN RIVER,"2,45"
FHH,FALLS CK NR HETCH HETCHY,5350,37.9708,-119.7633,MATHER,6,8601, , ,275,25,0,TUOLUMNE,TUOLUMNE R,City and County of San Francisco,SAN JOAQUIN RIVER,"1,14,20,25,41"
FHL,FRESNO R ABV HENLEY LAKE,540,37.1506,-119.8561,MADERA,6,8901, , ,56,25,0,MADERA,FRESNO R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"1,14,20"
FKM,FORKED MEADOW CREEK,5800,37.034,-119.097,,7,9401, , ,61,25,0,FRESNO,KINGS R,Pacific Gas and Electric Company,TULARE LAKE,"3,18,82"
FL2,FLOWER LAKE 2,10660,36.77,-118.36,,9,11001, , ,1,32,0,INYO,OWENS R,CA Dept of Water Resources,SOUTH LAHONTAN,"3,18,82"
FLC,FLORENCE LAKE,7200,37.277,-118.962,,6,9001, , ,68,26,0,FRESNO,SAN JOAQUIN R,Southern California Edison Company,SAN JOAQUIN RIVER,"3,18,82"
FLD,FOLSOM DAM - FOLSOM POINT (DYKE 8),350,38.693054,-121.129723,FOLSOM,5,7701, , ,40,17,13,SACRAMENTO,AMERICAN R,National Weather Service,SACRAMENTO RIVER,"2,4,9,10,12,16,17,45"
FLE,FLETCHER LAKE,10300,37.7967,-119.3433,,6,8701, , ,52,25,0,TUOLUMNE,MERCED R,Yosemite National Park,SAN JOAQUIN RIVER,"3,18,82"
FLL,FALLEN LEAF LAKE,6250,38.932,-120.056,SOUTH LAKE TAHOE,8,10601, , ,54,18,0,EL DORADO,LAKE TAHOE,Natural Resources Conservation Service,NORTH LAHONTAN,"2,3,4,18,30,31,32,82"
FLO,FEATHER RIVER AT LIVE OAK,65,39.248,-121.636,YUBA CITY,5,7301, , ,151,13,0,SUTTER,FEATHER R,Sutter County,SACRAMENTO RIVER,"1,14"
FLR,FLORENCE LAKE (SCE),7325,37.267,-118.967,BIG CREEK,6,9001, , ,68,26,0,FRESNO,SAN JOAQUIN R,Southern California Edison Company,SAN JOAQUIN RIVER,"2,15,31,32,45"
FLT,GOOD YEAR SLOUGH OUTFALL @ NAVAL FLEET,0,38.08037934,-122.1020479,BENICIA,5,8101, , ,705,16,0,SOLANO,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"14,25,100"
FLW,FLOWER MOUNTAIN,1480,37.92,-120.6803,COPPEROPOLIS,6,8501, , ,56,24,0,TUOLUMNE,STANISLAUS R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,45"
FMD,FRENCH MEADOWS,5263,39.112,-120.468,FORESTHILL,5,7701, , ,87,14,0,PLACER,AMERICAN R,Placer County Water Agency,SACRAMENTO RIVER,15
FNF,FURNACE FLAT,6700,39.355,-120.503,,5,7401, , ,63,14,0,NEVADA,YUBA R,Pacific Gas and Electric Company,SACRAMENTO RIVER,"3,18,82"
FNP,FINDLEY PEAK,6500,39.47,-120.572,,5,7401, , ,81,14,0,NEVADA,YUBA R,Nevada Irrigation District,SACRAMENTO RIVER,"3,18,82"
FO1,FORT ORD #1,460,36.627,-121.798,SEASIDE,3,3301, , ,402,29,0,MONTEREY,SALINAS R,US Army,CENTRAL COAST,"2,4,9,10,11,12,13,14,17,26,30,31,32,77,78"
FO2,FORT ORD #2,490,36.627,-121.786,SEASIDE,3,3301, , ,402,29,0,MONTEREY,SALINAS R,US Army,CENTRAL COAST,"2,4,9,10,11,12,13,14,17,26,30,31,32,45,77,78"
FOD,LAKE FORDYCE,6500,39.36,-120.5,SODA SPRINGS,5,7401, , ,63,14,0,NEVADA,YUBA R,Pacific Gas and Electric Company,SACRAMENTO RIVER,"3,18,82"
FOL,FOLSOM LAKE,466,38.683,-121.183,FOLSOM,5,7701,50,999,50,17,0,SACRAMENTO,AMERICAN R,US Bureau of Reclamation,SACRAMENTO RIVER,"6,8,15,22,23,45,48,68,70,71,74,76,85,94,200"
FOR,FOUR TREES,5150,39.812365,-121.322541,BUCKS LAKE,5,7301, , ,703,12,0,PLUMAS,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,3,14,45,82,237,238"
FOW,FEATHER R OWA SO BOUNDARY NR GRIDLEY,100,39.4025,-121.6194,GRIDLEY,5,7301, , ,707,13,2,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"14,25"
FP1,FREDONYER PASS 1,5750,40.362,-120.867,,5,7301, , ,999,10,0,LASSEN,FEATHER R,None Specified,SACRAMENTO RIVER,"3,18,82"
FP2,FREDONYER PASS 2,5200,40.367,-120.877,,5,7301, , ,999,10,0,LASSEN,FEATHER R,None Specified,SACRAMENTO RIVER,"3,18,82"
FP3,FREDONYER PASS 3,5850,40.375,-120.872,,5,7301, , ,20,10,0,LASSEN,FEATHER R,Eagle Lake Ranger District,SACRAMENTO RIVER,"3,18,82"
FPD,FRESH POND,3770,38.759818,-120.536629,POLLOCK PINES,5,7701, , ,85,17,15,EL DORADO,AMERICAN R,Sacramento Municipal Utility District,SACRAMENTO RIVER,16
FPL,FEATHER NF AT PULGA,1305,39.794,-121.451,PULGA,5,7301, , ,60,13,0,BUTTE,FEATHER R,Pacific Gas & Electric,SACRAMENTO RIVER,"65,66"
FPR,FEATHER NF NEAR PRATTVILLE,4390,40.169,-121.091,PRATTVILLE,5,7301, , ,60,9,0,PLUMAS,FEATHER R,Pacific Gas & Electric,SACRAMENTO RIVER,"65,66"
FPT,SACRAMENTO RIVER AT FREEPORT,0,38.45,-121.5,FREEPORT,5,6501, , ,58,17,0,SACRAMENTO,SACRAMENTO R,US Geological Survey,SACRAMENTO RIVER,"1,14,20,21,25,100,221"
FPX,SACRAMENTO RIVER AT FREEPORT AUX,0,38.45,-121.5,FREEPORT,5,6501, , ,58,17,0,SACRAMENTO,SACRAMENTO R,US Geological Survey,SACRAMENTO RIVER,"1,20,21,41"
FR1,FARMINGTON CENTRAL ID CANAL,180,37.915,-120.935,FARMINGTON,6,8451, , ,56,24,0,SAN JOAQUIN,LITTLEJOHN CR,US Army Corps of Engineers,SAN JOAQUIN RIVER,85
FR2,FARMINGTON STOCKTON EAST CANAL,180,37.915,-120.935,FARMINGTON,6,8451, , ,56,24,0,SAN JOAQUIN,LITTLEJOHN CR,US Army Corps of Engineers,SAN JOAQUIN RIVER,85
FRA,FEATHER RIVER AT MILE 61.6,125,39.468,-121.597,OROVILLE,5,7301, , ,1,13,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"14,25"
FRD,FRENCHMAN DAM,5517,39.883,-120.183,BECKWOURTH,5,7301, , ,703,14,0,PLUMAS,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,6,14,15,22,45,65"
FRE,SACRAMENTO R @ FREMONT WEIR(CREST 32.0'),40,38.75925827,-121.6672745,WOODLAND,5,6501,700,999,704,999,0,YOLO,SACRAMENTO R,CA Dept of Water Resources/NCRO,SACRAMENTO RIVER,"1,14,20,41,169"
FRF,FAIRFIELD,40,38.267,-122.067,FAIRFIELD,2,1901, , ,40,16,0,SOLANO,NAPA R,National Weather Service,SAN FRANCISCO BAY,2
FRH,FORESTHILL R S,3015,39.017,-120.85,FORESTHILL,5,7701, , ,44,14,0,PLACER,AMERICAN R,US Forest Service,SACRAMENTO RIVER,"2,45"
FRK,FRANK'S TRACT MID TRACT,0,38.046417,-121.5981,ANTIOCH,6,8101, , ,705,16,21,CONTRA COSTA,DELTA,CA Dept of Water Resources,SAN JOAQUIN RIVER,"9,10,14,25,27,28,61,62,100"
FRL,FRENCH LAKE,6664,39.44,-120.544,SIERRA CITY,5,7401, , ,129,14,0,NEVADA,YUBA R,Nevada County,SACRAMENTO RIVER,15
FRM,FARMINGTON (SPILL ELEV 156.5 FT),180,37.915,-120.935,FARMINGTON,6,8451, , ,56,24,0,SAN JOAQUIN,LITTLEJOHN CR,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,6,7,15,22,23,45,76,91"
FRN,FORNI RIDGE,7600,38.805,-120.213,STRAWBERRY,5,7701,50,700,50,18,0,EL DORADO,AMERICAN R,US Bureau of Reclamation,SACRAMENTO RIVER,"2,3,4,14,16,18,30,31,32,45,82"
FRO,FRESNO WB AIRPORT,328,36.767,-119.717,FRESNO,7,9801, , ,40,31,0,FRESNO,TULARE LAKE,National Weather Service,TULARE LAKE,"2,45"
FRP,FARRAR PARK,0,38.012,-121.64,LINCOLN VILLAGE,5,8101, , ,50,17,0,SAN JOAQUIN,DELTA,US Bureau of Reclamation,SACRAMENTO RIVER,"14,25,100"
FRR,FORT ROSS,112,38.517,-123.25,FORT ROSS,1,1601, , ,40,15,0,SONOMA,RUSSIAN R,National Weather Service,NORTH COAST,2
FRS,FRESNO DOME,7141,37.4638,-119.5362,FISH CAMP,6,8701, , ,250,25,0,MARIPOSA,MERCED R,UC Merced,SAN JOAQUIN RIVER,"2,9,10,12,14,18,26,30,31,32,77,103,105,106,108"
FRT,FRIANT DAM,578,36.995,-119.692,FRIANT,6,9001,50,700,50,31,0,FRESNO,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,4,9,10,12,14,16,17,30,31,32,45,103,104,105"
FRU,FRESNO R LEWIS FORK NR OAKHURST,2295,37.345,-119.6392,OAKHURST,6,8901, , ,706,25,2,MADERA,FRESNO R,CA Dept of Water Resources/SCRO,SAN JOAQUIN RIVER,"1,14,20"
FRW,FAREWELL GAP,9500,36.41508865,-118.5789032,PORTERVILLE,7,9501,702,702,702,999,0,TULARE,KAWEAH R,CA Dept of Water Resources/Snow Surveys,TULARE LAKE,"3,4,12,14,18,30,31,32,82,96,97,98,99"
FS1,MERCED RIVER AT FERGUSON SLIDE UPSTREAM,1385,37.655171,-119.897264,EL PORTAL,6,8701, , ,6,24,31,MARIPOSA,MERCED R,CA Dept of Transportation,SAN JOAQUIN RIVER,"1,25,62,221"
FS2,MERCED RIVER AT FERGUSON SLIDE DOWNSTRM,1371,37.660086,-119.900683,EL PORTAL,6,8701, , ,6,24,31,MARIPOSA,MERCED R,CA Dept of Transportation,SAN JOAQUIN RIVER,"1,25,62,221"
FS3,MERCED RIVER ABOVE FERGUSON SLIDE,1475,37.656805,-119.899241,EL PORTAL,6,8701, , ,6,24,31,MARIPOSA,MERCED R,CA Dept of Transportation,SAN JOAQUIN RIVER,16
FSB,FEATHER R ABV STAR BEND,50,39.04549789,-121.6104355,YUBA CITY,5,7301, , ,704,999,0,SUTTER,FEATHER R,CA Dept of Water Resources/NCRO,SACRAMENTO RIVER,"1,14,20"
FSC,FOLSOM SOUTH CANAL,132,38.65,-121.183,NIMBUS,5,7701, , ,50,17,0,SACRAMENTO,AMERICAN R,US Bureau of Reclamation,SACRAMENTO RIVER,69
FSF,FOLSOM LAKE SAFCA WCD,466,38.683,-121.183,FOLSOM,5,7701, , ,50,17,0,SACRAMENTO,AMERICAN R,US Bureau of Reclamation,SACRAMENTO RIVER,"94,200"
FSW,EEL RIVER AT FORT SEWARD,320,40.21820068,-123.6325302,FORT SEWARD,1,1201,700,999,5,7,0,HUMBOLDT,EEL R,USGS and DWR,NORTH COAST,"1,2,14,16,20,45,169"
FTC,FEATHER MF NR CLIO,4400,39.754,-120.595,PORTOLA,5,7301, , ,58,14,0,PLUMAS,FEATHER R,US Geological Survey,SACRAMENTO RIVER,"65,66"
FTD,FORT ORD,768,36.599,-121.753,SEASIDE,3,3301, , ,44,29,0,MONTEREY,SALINAS R,US Forest Service,CENTRAL COAST,"2,4,9,10,11,12,13,14,77,78"
FTH,FOOTHILL DITCH,493,36.4133,-119.0131,VISALIA,7,9501, , ,56,31,0,TULARE,KAWEAH R,US Army Corps of Engineers,TULARE LAKE,"1,14"
FTM,FEATHER MF NR MERRIMAC,1560,39.708,-121.269,OROVILLE,5,7301, , ,702,13,0,BUTTE,FEATHER R,CA Dept of Water Resources/Snow Surveys,SACRAMENTO RIVER,"65,66"
FTO,FEATHER RIVER AT OROVILLE,149,39.522,-121.547,OROVILLE,5,7301, , ,702,13,0,BUTTE,FEATHER R,CA Dept of Water Resources/Snow Surveys,SACRAMENTO RIVER,"65,66,72,110"
FTP,FEATHER SF AT PONDEROSA,1800,39.548,-121.303,FORBESTOWN,5,7301, , ,999,13,0,BUTTE,FEATHER R,None Specified,SACRAMENTO RIVER,"65,66"
FTT,FEATHER DIVERSION FROM L TRUCKEE R,9999,39.5,-120.34,SIERRAVILLE,5,7301, , ,999,13,0,SIERRA,FEATHER R,None Specified,SACRAMENTO RIVER,69
FVC,FIVE CENT,2550,40.7597,-122.9308,WEAVERVILLE,1,901, , ,44,8,0,TRINITY,TRINITY R,US Forest Service,NORTH COAST,"2,4,9,10,11,12,13,14,26,77,78"
FWN,FAWN LODGE,2800,40.625,-122.905,LEWISTON,1,901, , ,3,8,0,TRINITY,TRINITY R,CAL FIRE,NORTH COAST,"2,4,9,10,12,13,14"
FWP,FOLSOM WATER TREATMENT PLANT,422,38.687,-121.149,FOLSOM,5,7701, , ,79,17,0,SACRAMENTO,AMERICAN R,City of Folsom,SACRAMENTO RIVER,"4,9,10,12,16,17"
FWQ,SAN JOAQUIN R AT FRIANT DAM-WQ,330,36.9993,-119.7061,FRIANT,6,9001, , ,50,31,0,FRESNO,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"14,25,27,28,61,62,100"
GAL,ARROYO PASAJERO AT GALE AVENUE,240,36.181666,-120.049438,HURON,7,9925, , ,703,29,0,FRESNO,ARROYO PASAJERO,CA Dept of Water Resources/O & M,TULARE LAKE,"1,14"
GBN,GIBSONVILLE,5400,39.725,-120.932,,5,7401, , ,80,14,0,SIERRA,YUBA R,South Feather Water and Power Agency,SACRAMENTO RIVER,"3,18,82"
GCC,GRAYSON CREEK AT CITY YARD,23,37.96295771,-122.0663882,PLEASANT HILL,2,2001, , ,107,21,23,CONTRA COSTA,EAST BAY,Contra Costa County,SAN FRANCISCO BAY,1
GCM,GRACE MEADOW,8900,38.15,-119.617,,6,8601, , ,999,19,0,TUOLUMNE,TUOLUMNE R,None Specified,SAN JOAQUIN RIVER,"3,18,82"
GCT,GRANTLINE CANAL AT TRACY RD BRIDGE,25,37.82014465,-121.4498596,TRACY,6,9001, , ,1,999,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"1,14,25,27,28,61,62,100,141,144"
GDC,STANISLAUS R AT GOODWIN CANYON,400,37.858,-120.635,KNIGHTS FERRY,6,8501, , ,801,24,0,TUOLUMNE,STANISLAUS R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
GDJ,GOODWIN N MAIN (SSJ) CANAL,359,37.875,-120.603,SONORA,6,8501, , ,50,24,0,CALAVERAS,STANISLAUS R,US Bureau of Reclamation,SAN JOAQUIN RIVER,85
GDS,GOODWIN S MAIN (OAKDALE) CANAL,359,37.875,-120.603,SONORA,6,8501, , ,50,24,0,CALAVERAS,STANISLAUS R,US Bureau of Reclamation,SAN JOAQUIN RIVER,85
GDV,EAST FORK CARSON R NEAR GARDNERVILLE,4985,38.847,-119.703,GARDNERVILLE,8,10701, , ,58,19,0,State of Nevada,CARSON R,US Geological Survey,NORTH LAHONTAN,"1,14,169"
GDW,GOODWIN DAM,359,37.8628,-120.6297,SONORA,6,8501, , ,50,24,0,CALAVERAS,STANISLAUS R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"6,7,8,15,22,71,85"
GEM,GEM PASS,10750,37.78,-119.17,JUNE LAKE,9,10901,702,702,702,25,0,MONO,MONO LAKE,CA Dept of Water Resources/Snow Surveys,SOUTH LAHONTAN,"2,3,4,9,10,12,14,18,30,31,32,77,78,82,103,104,105,106,107,108"
GES,SACRAMENTO RIVER BELOW GEORGIANA SLOUGH,0,38.2389,-121.5234,WALNUT GROVE,5,6501, , ,58,17,0,SACRAMENTO,SACRAMENTO R,US Geological Survey,SACRAMENTO RIVER,"1,20,21,25,100,221"
GFL,GIN FLAT (COURSE),7000,37.765,-119.773,CRANE FLAT,6,8701, , ,52,25,0,MARIPOSA,MERCED R,Yosemite National Park,SAN JOAQUIN RIVER,"3,18,82"
GFR,GIANT FOREST,6400,36.57,-118.768,LONE PINE,7,9501, , ,53,32,0,TULARE,KAWEAH R,Sequoia and Kings Canyon National Parks,TULARE LAKE,"3,18,82"
GGH,GREGORY HILL,188,38.268051,-122.06945,FAIRFIELD,2,8101, , ,221,15,34,SOLANO,DELTA,Solano County Water Agency,SAN FRANCISCO BAY,45
GGR,GLORIA GRADE,1960,36.532,-121.277,SOLEDAD,3,3301, , ,127,29,0,MONTEREY,SALINAS R,Monterey County,CENTRAL COAST,16
GGS,GEORGIANA SLOUGH,2,38.238,-121.517,WALNUT GROVE,5,8101, , ,134,17,0,SACRAMENTO,DELTA,Sacramento County,SACRAMENTO RIVER,2
GGT,GOLDEN GATE,0,37.81,-122.474,SAN FRANCISCO,2,2801, , ,40,22,0,SAN FRANCISCO,SF BAY,National Weather Service,SAN FRANCISCO BAY,"1,4,9,10,12,16,17,45"
GHS,GROVER HOT SPRINGS,5820,38.694,-119.817,,8,10701, , ,4,19,0,ALPINE,CARSON R,CA Dept of Parks and Recreation,NORTH LAHONTAN,2
GIN,GIN FLAT,7050,37.767,-119.773,CRANE FLAT,6,8701,702,702,702,25,0,MARIPOSA,MERCED R,CA Dept of Water Resources/Snow Surveys,SAN JOAQUIN RIVER,"2,3,4,9,10,12,14,18,26,29,30,31,32,45,77,78,82,96,97,98,99,103,104,105,106,107,108,115,116,117,118,119,120,121"
GKS,GREEK STORE,5600,39.075,-120.558,MICHIGAN BLUFF,5,7701,50,700,50,14,0,PLACER,AMERICAN R,US Bureau of Reclamation,SACRAMENTO RIVER,"2,3,4,14,16,18,30,31,32,45,82"
GL2,GLENBROOK 2 (NEVADA),6900,39.083,-119.908,,8,10601, , ,93,999,0,State of Nevada,LAKE TAHOE,Truckee River Basin Water Committee,NORTH LAHONTAN,"3,18,82"
GLC,GRANTLINE CANAL (USGS),10,37.8196,-121.5485,TRACY,6,9001, , ,5,23,0,SAN JOAQUIN,SAN JOAQUIN R,USGS and DWR,SAN JOAQUIN RIVER,"1,20,21,25,27,28,41,61,62,100"
GLE,GRANT LINE CANAL EAST,6,37.820258,-121.4348562,TRACY,6,9001, , ,704,23,17,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources/NCRO,SAN JOAQUIN RIVER,"20,21,25,27,28,61,62,100"
GLK,GEM  LAKE,9054,37.752,-119.14,JUNE LAKE,9,10901, , ,68,25,0,MONO,MONO LAKE,Southern California Edison Company,SOUTH LAHONTAN,"2,15"
GLL,GERLE LAKE,5860,39.033,-120.367,SOUTH LAKE TAHOE,5,7701, , ,85,14,0,EL DORADO,AMERICAN R,Sacramento Municipal Utility District,SACRAMENTO RIVER,"6,15"
GLN,GREEN'S LANDING,5,38.345,-121.546,COURTLAND,5,6501, , ,50,17,0,SACRAMENTO,SACRAMENTO R,US Bureau of Reclamation,SACRAMENTO RIVER,"5,14,25"
GLR,GILMORE RANCH,220,38.045,-120.987,BELLOTA,6,8401, , ,139,18,0,SAN JOAQUIN,CALAVERAS R,San Joaquin County,SAN JOAQUIN RIVER,"2,16,45"
GMB,STANISLAUS R AT GAMBINI PROPERTY,98,37.772,-120.888,OAKDALE,6,8501, , ,801,24,0,STANISLAUS,STANISLAUS R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
GML,GEM LAKE,9150,37.752,-119.162,AUBERRY,9,10901, , ,69,25,0,MONO,MONO LAKE,Southern California Edison Company,SOUTH LAHONTAN,"3,18,82"
GMR,GREEN VALLEY CK AT MARTINELLI RD,74,38.4786,-122.9082,FORESTVILLE,1,1601, , ,40,15,2,SONOMA,RUSSIAN R,National Weather Service,NORTH COAST,"1,14"
GNF,GIANT FOREST (USACE),6650,36.562,-118.765,GIANT FOREST,7,9501, , ,56,32,0,TULARE,KAWEAH R,US Army Corps of Engineers,TULARE LAKE,"2,3,4,14,25,30,31,32,45,82,203"
GNG,GRANT GROVE,6600,36.742,-118.963,PORTERVILLE,7,9401, , ,53,32,0,TULARE,KINGS R,Sequoia and Kings Canyon National Parks,TULARE LAKE,"3,18,82"
GNL,GIANELLI MEADOW,8400,38.204308,-119.893188,STRAWBERRY,6,8501,50,700,50,18,0,TUOLUMNE,STANISLAUS R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,3,4,14,16,18,30,31,32,45,82"
GNM,GARDNER MEADOW,6800,38.408,-120.037,,6,8501, , ,999,18,0,TUOLUMNE,STANISLAUS R,None Specified,SAN JOAQUIN RIVER,"3,18,82"
GNT,GRANT LAKE,7140,37.862,-119.102,JUNE LAKE,9,10901, , ,71,25,0,MONO,MONO LAKE,City of Los Angeles; Dept of Water and Power,SOUTH LAHONTAN,15
GNV,GREENVILLE RS,3570,40.133,-120.933,GREENVILLE,5,7301, , ,40,10,0,PLUMAS,FEATHER R,National Weather Service,SACRAMENTO RIVER,"2,45"
GOD,GODFATHER II ON SUISUN SLOUGH,0,38.1238,-122.0812,FAIRFIELD,5,8101, , ,705,16,0,SOLANO,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"14,25,100"
GOL,GOLD LAKE,6750,39.674783,-120.617179,SIERRA CITY,5,7301, , ,703,13,0,SIERRA,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,3,4,14,45,82"
GRC,GARCIA RIVER NEAR POINT ARENA,80,38.90361,-123.60778,POINT ARENA,1,1510, , ,58,0,0,MENDOCINO,GARCIA RIVER,US Geological Survey,NORTH COAST,"1,14,45"
GRE,GREENVILLE,3560,40.1394,-120.9412,GREEENVILLE,5,7301,700,700,703,10,0,PLUMAS,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,4,14,16,45"
GRF,SAN JOAQUIN RIVER AT GRAVELLY FORD,170,36.798,-120.16,MENDOTA,6,9001, , ,50,30,0,FRESNO,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"1,14,20,25,27,28,41,61,62,100"
GRG,GEORGETOWN RS (USFS),3001,38.933,-120.8,GEORGETOWN,5,7701, , ,44,18,0,EL DORADO,AMERICAN R,US Forest Service,SACRAMENTO RIVER,"2,45"
GRI,GRINDSTONE CK NR GRINDSTONE RANCHERIA,630,39.67911,-122.53054,WILLOWS,5,7251, , ,50,11,2,GLENN,STONY CR,US Bureau of Reclamation,SACRAMENTO RIVER,"1,2,4,9,10,12,14,17,20,36,77"
GRJ,GUADALUPE R ABV HWY 101 AT SAN JOSE,72,37.37382889,-121.9330139,SAN JOSE,2,2205, , ,58,23,0,SANTA CLARA,GUADALUPE R,US Geological Survey,SAN FRANCISCO BAY,"1,14,20,169"
GRL,FEATHER RIVER NEAR GRIDLEY,92,39.36657715,-121.6473694,GRIDLEY,5,7301, , ,703,999,0,BUTTE,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"1,5,14,20,25,27,41,100,169"
GRM,GREEN MOUNTAIN,7900,37.555,-119.238,MAMMOTH LAKES,6,9001,50,700,50,25,0,MADERA,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,3,4,14,16,18,30,31,32,45,82"
GRN,GREEN SPRINGS,1020,37.833,-120.5,HETCH HETCHY,6,8601, , ,3,24,0,TUOLUMNE,TUOLUMNE R,CAL FIRE,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,30,31,32,45"
GRO,GRANT GROVE,6600,36.733,-118.967,GRANT GROVE,7,9401, , ,10,32,0,TULARE,KINGS R,US National Forest,TULARE LAKE,"2,45"
GRS,GRASSHOPPER,6050,40.781666,-120.784447,EAGLE LAKE,8,10401, , ,3,10,0,LASSEN,SUSAN R,CAL FIRE,NORTH LAHONTAN,"2,4,9,10,12,13,14,30,31,32"
GRV,GRAVEYARD MEADOW,6900,37.465,-119.29,CEDAR CREST,6,9001,50,700,50,25,0,MADERA,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,3,4,14,16,18,30,31,32,45,82"
GRZ,GRIZZLY RIDGE,6900,39.917,-120.645,QUINCY,5,7301, , ,703,14,0,PLUMAS,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,3,4,14,18,30,31,32,45,82,237,238"
GSM,GEORGIANA SLOUGH AT MOKELUMNE R,18,38.129533,-121.582974,RIO VISTA,5,8301, , ,704,16,2,SACRAMENTO,MOKELUMNE R,CA Dept of Water Resources/NCRO,SACRAMENTO RIVER,"1,14"
GSS,GEORGIANA SLOUGH AT SACRAMENTO RIVER,10,38.237,-121.518,WALNUT GROVE,5,6501, , ,58,17,0,SACRAMENTO,SACRAMENTO R,US Geological Survey,SACRAMENTO RIVER,"1,20,21,25,100,221"
GSV,GRASS VALLEY,2400,39.217,-121.067,,5,7401, , ,40,13,0,NEVADA,YUBA R,National Weather Service,SACRAMENTO RIVER,2
GTM,GOAT MOUNTAIN,4520,37.27,-119.543,OAKHURST,6,9001,50,700,50,25,0,MADERA,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,4,14,16,30,31,32,45"
GTO,GOODWIN TUNNEL OUTLET,600,37.8492,-120.6822,STOCKTON,6,9001, , ,56,24,0,SAN JOAQUIN,SAN JOAQUIN R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,14,110"
GTW,GEORGETOWN (USBR),3250,38.925,-120.789,GEORGETOWN,5,7701,50,700,50,18,0,EL DORADO,AMERICAN R,US Bureau of Reclamation,SACRAMENTO RIVER,"2,4,14,16,30,31,32,45"
GUD,GUADALUPE R-SAN JOSE AT ALMADEN EXPRESSW,150,37.280748,-121.880233,SAN JOSE,2,2205, , ,219,22,2,SANTA CLARA,GUADALUPE R,Santa Clara Valley Water District,SAN FRANCISCO BAY,"1,20,169"
